ID,name,category,main_category,currency,deadline,goal,launched,pledged,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1027763594,daja vu in the new york international fringe festival,theater,theater,usd,2011-08-19,4000.0,2011-07-23 01:51:00,4021.03,67,us,4021.03,4021.03,4000.0
1426471576,a band of orcs official gaming miniatures presale,rock,music,usd,2011-08-01,6000.0,2011-07-23 02:18:33,6041.6,44,us,6041.6,6041.6,6000.0
1257617695,"""the guys"" at the browncoat pub & theatre!",theater,theater,usd,2011-08-27,500.0,2011-07-23 04:23:38,500.0,8,us,500.0,500.0,500.0
1430364097,el empantanado (the muddy),narrative film,film & video,usd,2011-08-13,10000.0,2011-07-23 04:25:28,10457.32,89,us,10457.32,10457.32,10000.0
1723596840,graffiti rumble in humboldt,public art,art,usd,2011-08-02,200.0,2011-07-23 04:40:46,200.0,4,us,200.0,200.0,200.0
2051050439,beinspiring choreographers showcase,dance,dance,usd,2011-08-15,400.0,2011-07-23 08:06:10,630.0,11,us,630.0,630.0,400.0
241987794,~ex:change  - overcoming stereotypes in america,documentary,film & video,usd,2011-08-27,3740.0,2011-07-23 09:16:22,3965.87,61,us,3965.87,3965.87,3740.0
973864685,the reflectacles' new full length wonder record needs you!,country & folk,music,usd,2011-08-22,2000.0,2011-07-23 11:00:13,3803.66,40,us,3803.66,3803.66,2000.0
157352057,detras de la luz :: behind the light,rock,music,usd,2011-08-22,6000.0,2011-07-23 14:42:54,6110.0,82,us,6110.0,6110.0,6000.0
702613852,rapid residency & solo art show,digital art,art,usd,2011-08-11,600.0,2011-07-23 15:15:11,726.11,29,us,726.11,726.11,600.0
1873581217,"run run run have rock, will travel 2011 tour",indie rock,music,usd,2011-08-22,2000.0,2011-07-23 15:50:00,9229.54,148,us,9229.54,9229.54,2000.0
1953754633,"wandering souls production of ""reflections...""",theater,theater,usd,2011-09-21,5000.0,2011-07-23 17:06:36,5250.0,100,us,5250.0,5250.0,5000.0
344685249,cram magazine - print edition,periodicals,publishing,usd,2011-08-31,1575.0,2011-07-23 17:31:25,1735.88,42,us,1735.88,1735.88,1575.0
650952381,made in america,sculpture,art,usd,2011-08-22,1000.0,2011-07-23 18:07:10,5656.01,216,us,5656.01,5656.01,1000.0
467937388,the water series: an underwater connection,painting,art,usd,2011-08-22,3000.0,2011-07-23 18:33:21,5415.0,26,us,5415.0,5415.0,3000.0
330605848,bridge the gap chamber players' first season,classical music,music,usd,2011-09-06,1500.0,2011-07-23 19:40:27,1664.17,48,us,1664.17,1664.17,1500.0
342014952,"sarongs 12"" lp",music,music,usd,2011-08-22,500.0,2011-07-23 20:06:08,552.0,34,us,552.0,552.0,500.0
1666433657,the shades of greyhounds 18-month calendar! take two!,comics,comics,usd,2011-08-22,734.0,2011-07-23 21:00:47,772.0,35,us,772.0,772.0,734.0
274232885,chano's walk - a 9 year old's journey through landmines,documentary,film & video,usd,2011-09-16,10000.0,2011-07-23 23:22:17,10230.0,100,us,10230.0,10230.0,10000.0
598594509,potential energy: carbon conserves,public art,art,usd,2011-08-31,1300.0,2011-07-23 23:44:08,1433.0,30,us,1433.0,1433.0,1300.0
1338201421,rik garrett's solo photography exhibit in london,photography,photography,usd,2011-08-22,2500.0,2011-07-23 23:48:21,3404.0,57,us,3404.0,3404.0,2500.0
212413305,the gearologist and the gear lab go to maker faire,public art,art,usd,2011-08-03,400.0,2011-07-23 23:48:52,923.42,21,us,923.42,923.42,400.0
897041454,quickee loob,shorts,film & video,usd,2011-08-22,600.0,2011-07-23 23:56:55,690.0,14,us,690.0,690.0,600.0
94071996,instigatorzine,publishing,publishing,usd,2011-08-23,2000.0,2011-07-24 01:29:52,2683.0,38,us,2683.0,2683.0,2000.0
1407454939,"""the seven little foys""--cast album for a new musical",theater,theater,usd,2011-09-22,5000.0,2011-07-24 03:20:19,5640.0,84,us,5640.0,5640.0,5000.0
1027470105,"ikou ze! ""let's go!""",shorts,film & video,usd,2011-08-13,850.0,2011-07-24 03:47:16,975.0,12,us,975.0,975.0,850.0
1043589713,"showbeast's first full length episode: ""something big""",film & video,film & video,usd,2011-09-07,2200.0,2011-07-24 03:47:49,2305.0,65,us,2305.0,2305.0,2200.0
1287862378,sally spectre the musical on stage & in time for halloween!,theater,theater,usd,2011-08-23,1250.0,2011-07-24 04:15:52,3287.0,64,us,3287.0,3287.0,1250.0
1693622533,"jeff brooks quartet, ""just in time""    last day to pledge!!",music,music,usd,2011-08-23,4000.0,2011-07-24 05:22:27,4105.0,40,us,4105.0,4105.0,4000.0
1327958853,the identity ep,music,music,usd,2011-09-06,4000.0,2011-07-24 06:06:35,4867.11,88,us,4867.11,4867.11,4000.0
1777477756,economics and feminism: two zines about bicycling,nonfiction,publishing,usd,2011-08-11,1000.0,2011-07-24 06:31:19,1173.0,51,us,1173.0,1173.0,1000.0
757877224,we are not a glum lot's debut ep to be recorded!,indie rock,music,usd,2011-09-07,1500.0,2011-07-24 07:38:26,1524.0,28,us,1524.0,1524.0,1500.0
1351038023,'midway' - a graduate thesis film by shannon weiss,shorts,film & video,usd,2011-09-07,5000.0,2011-07-24 15:53:04,5846.01,61,us,5846.01,5846.01,5000.0
1890411590,sweetest?taboo: greeting cards for love stories often untold,art,art,usd,2011-09-22,5000.0,2011-07-24 17:29:07,5276.82,121,us,5276.82,5276.82,5000.0
1902360042,suburban v.s. urban,painting,art,usd,2011-09-06,800.0,2011-07-24 20:40:35,855.0,15,us,855.0,855.0,800.0
111677862,"jackstraw needs help releasing our new album titled ""6""",country & folk,music,usd,2011-09-22,8000.0,2011-07-24 20:44:10,8396.0,90,us,8396.0,8396.0,8000.0
1911247464,wives of war: uganda's former girl soldiers of the lra,documentary,film & video,usd,2011-09-22,3000.0,2011-07-24 22:35:09,3100.0,45,us,3100.0,3100.0,3000.0
537992632,"""inside voices"" ep by corey keller",country & folk,music,usd,2011-08-23,1000.0,2011-07-24 23:59:24,1530.0,15,us,1530.0,1530.0,1000.0
1847558294,table for one,shorts,film & video,usd,2011-09-13,10000.0,2011-07-25 00:09:56,11376.0,165,us,11376.0,11376.0,10000.0
1395931638,arella,shorts,film & video,usd,2011-09-23,500.0,2011-07-25 00:30:49,714.0,29,us,714.0,714.0,500.0
251961328,dallas festival of modern music 2011,music,music,usd,2011-09-05,4850.0,2011-07-25 01:06:35,5305.0,58,us,5305.0,5305.0,4850.0
999367060,an original country music ep from the weal and woe,country & folk,music,usd,2011-08-24,6200.0,2011-07-25 03:21:07,6747.0,92,us,6747.0,6747.0,6200.0
1963914081,"the media show explains search, seo, and sock puppets",webseries,film & video,usd,2011-08-24,9000.0,2011-07-25 05:45:08,9175.26,114,us,9175.26,9175.26,9000.0
1614268724,pb&j theatre factory's sleigh,theater,theater,usd,2011-09-08,3500.0,2011-07-25 06:02:00,3553.62,80,us,3553.62,3553.62,3500.0
1771581746,"""sit for a while"" music video",film & video,film & video,usd,2011-09-15,4450.0,2011-07-25 06:51:03,5050.0,29,us,5050.0,5050.0,4450.0
545747026,agnes falling: a dance theatre project,dance,dance,usd,2011-09-16,5000.0,2011-07-25 06:59:39,5366.0,68,us,5366.0,5366.0,5000.0
314836168,the complete works of william shakespeare (abridged),theater,theater,usd,2011-08-20,1500.0,2011-07-25 08:06:56,1655.0,6,us,1655.0,1655.0,1500.0
1611839766,"awful, ohio",publishing,publishing,usd,2011-08-31,2500.0,2011-07-25 13:12:07,2500.0,10,us,2500.0,2500.0,2500.0
2028309199,fancy rat is going on tour!,indie rock,music,usd,2011-08-22,500.0,2011-07-25 13:58:48,1238.33,35,us,1238.33,1238.33,500.0
1818011643,the kalimba album,music,music,usd,2011-09-08,4000.0,2011-07-25 15:16:06,4076.0,40,us,4076.0,4076.0,4000.0
488201087,othello at the secret theatre,theater,theater,usd,2011-09-01,3000.0,2011-07-25 16:52:31,7450.0,41,us,7450.0,7450.0,3000.0
1324293726,"the abc's of death - ""t is for time""",shorts,film & video,usd,2011-08-15,2500.0,2011-07-25 17:59:44,2510.0,20,us,2510.0,2510.0,2500.0
500416418,"sanguine presents ""the last days of judas iscariot""",theater,theater,usd,2011-08-09,400.0,2011-07-25 18:03:11,604.0,17,us,604.0,604.0,400.0
1353067300,instrumental hymns by forrest wakeman,music,music,usd,2011-08-19,2000.0,2011-07-25 18:07:56,2325.0,55,us,2325.0,2325.0,2000.0
200415874,let charlie oxford's voice be heard!!,pop,music,usd,2011-09-03,10000.0,2011-07-25 18:33:48,10610.67,88,us,10610.67,10610.67,10000.0
1296738235,lewis brice music - demo ep,country & folk,music,usd,2011-08-24,1600.0,2011-07-25 18:42:36,2606.0,54,us,2606.0,2606.0,1600.0
239634208,brooklyn independent music festival,music,music,usd,2011-08-24,5000.0,2011-07-25 18:43:09,5633.0,75,us,5633.0,5633.0,5000.0
1225826394,book research: the g2 kitchen project,nonfiction,publishing,usd,2011-08-24,1500.0,2011-07-25 19:05:36,1500.0,17,us,1500.0,1500.0,1500.0
1425705375,kali rea's new album,music,music,usd,2011-09-23,2900.0,2011-07-25 19:20:13,3618.0,36,us,3618.0,3618.0,2900.0
725885238,balls...the musical? nymf 2011!!,theater,theater,usd,2011-08-24,6000.0,2011-07-25 19:44:29,6410.0,95,us,6410.0,6410.0,6000.0
590613794,danielle harris and women filmakers are among friends,narrative film,film & video,usd,2011-08-01,10000.0,2011-07-25 20:21:44,10750.0,91,us,10750.0,10750.0,10000.0
995829280,recording byzantine music in a byzantine church,classical music,music,usd,2011-08-08,3000.0,2011-07-25 20:23:21,4000.0,45,us,4000.0,4000.0,3000.0
1514320559,desert high,fiction,publishing,usd,2011-08-24,1800.0,2011-07-25 20:28:02,2320.0,56,us,2320.0,2320.0,1800.0
309371972,the wee trio takes on david bowie: the new record!,jazz,music,usd,2011-08-21,5000.0,2011-07-25 21:04:40,5498.0,116,us,5498.0,5498.0,5000.0
1281097093,headrush: a sci-fi/suspense short film,shorts,film & video,usd,2011-08-15,2500.0,2011-07-25 21:05:14,2885.0,37,us,2885.0,2885.0,2500.0
1278657437,to be forever wild - a documentary film in progress,documentary,film & video,usd,2011-09-13,10000.0,2011-07-25 21:47:32,10206.01,131,us,10206.01,10206.01,10000.0
1491931440,"ivan and misha and you, a literary threesome",fiction,publishing,usd,2011-08-24,3100.0,2011-07-25 22:11:43,3225.0,43,us,3225.0,3225.0,3100.0
2093793876,caroline olympia fuzz pedal - let's make it happen!,music,music,usd,2011-08-25,3000.0,2011-07-25 23:33:41,7047.0,67,us,7047.0,7047.0,3000.0
2131942029,"impressions of brouwer, vol. 2: electric etudes",music,music,usd,2011-08-24,500.0,2011-07-25 23:42:47,1230.0,24,us,1230.0,1230.0,500.0
2078565231,earl: a music video,shorts,film & video,usd,2011-08-13,1000.0,2011-07-26 00:10:01,1000.0,15,us,1000.0,1000.0,1000.0
365055537,feed the air kraken!,public art,art,usd,2011-08-14,1000.0,2011-07-26 00:39:25,1145.0,44,us,1145.0,1145.0,1000.0
1315673347,the comicverse by bianca alu-marr and steve peters,comics,comics,usd,2011-08-25,400.0,2011-07-26 01:41:30,492.0,31,us,492.0,492.0,400.0
890473334,"""i need professional mixing"" by john fitz",music,music,usd,2011-09-01,5000.0,2011-07-26 02:02:31,5001.5,30,us,5001.5,5001.5,5000.0
193489028,be a part of sik's new album!!!,rock,music,usd,2011-09-24,100.0,2011-07-26 02:31:38,1240.0,26,us,1240.0,1240.0,100.0
551648268,love unconditional,narrative film,film & video,usd,2011-09-06,6500.0,2011-07-26 02:55:48,7211.0,25,us,7211.0,7211.0,6500.0
1262885075,'bird machine' flys to bulgaria,theater,theater,usd,2011-08-25,3000.0,2011-07-26 03:08:05,3100.0,52,us,3100.0,3100.0,3000.0
1510293109,leather robots invade sf fashion week 2011,fashion,fashion,usd,2011-08-25,2000.0,2011-07-26 03:47:08,2420.0,32,us,2420.0,2420.0,2000.0
1598116703,del mar shores cinema series,film & video,film & video,usd,2011-09-02,5000.0,2011-07-26 04:08:43,5032.0,43,us,5032.0,5032.0,5000.0
819359791,i like big books,shorts,film & video,usd,2011-09-09,2000.0,2011-07-26 04:22:20,2098.0,31,us,2098.0,2098.0,2000.0
1770368142,the wizard album,hip-hop,music,usd,2011-08-25,1250.0,2011-07-26 05:43:14,1758.0,51,us,1758.0,1758.0,1250.0
1838757176,zombiepetz take manhattan,product design,design,usd,2011-09-04,1150.0,2011-07-26 05:57:33,1250.0,27,us,1250.0,1250.0,1150.0
1371182156,survival by design cards for the wicked smart and sassy,graphic design,design,usd,2011-08-25,5000.0,2011-07-26 07:04:14,5100.0,98,us,5100.0,5100.0,5000.0
2032930505,longevity goes to san francisco,photography,photography,usd,2011-08-15,250.0,2011-07-26 07:33:21,304.0,13,us,304.0,304.0,250.0
38785843,culprit needs a van!,rock,music,usd,2011-09-24,4000.0,2011-07-26 10:10:54,4065.0,47,us,4065.0,4065.0,4000.0
2062114138,roboto takes it to the next level!!,music,music,usd,2011-09-09,4000.0,2011-07-26 14:02:00,8630.55,175,us,8630.55,8630.55,4000.0
1137690347,untitled (as of yet): new ballet collaboration nyc/asheville,dance,dance,usd,2011-08-07,1900.0,2011-07-26 16:00:31,2260.0,34,us,2260.0,2260.0,1900.0
1789850993,the lilith film project,shorts,film & video,usd,2011-08-15,300.0,2011-07-26 16:17:01,750.0,5,us,750.0,750.0,300.0
1689371036,rugged guy,shorts,film & video,usd,2011-08-25,5000.0,2011-07-26 16:31:14,5702.42,105,us,5702.42,5702.42,5000.0
624021616,the free performances of romeo & juliet in tivoli & harlem,theater,theater,usd,2011-08-02,500.0,2011-07-26 16:38:56,570.0,8,us,570.0,570.0,500.0
112017466,gbs detroit presents lawless carver,music,music,usd,2011-08-25,600.0,2011-07-26 17:18:11,775.0,18,us,775.0,775.0,600.0
212195747,a wild idea,documentary,film & video,usd,2011-08-25,3000.0,2011-07-26 17:46:38,3739.0,69,us,3739.0,3739.0,3000.0
82478010,the barows are recording an album!,music,music,usd,2011-09-02,550.0,2011-07-26 17:52:55,1300.0,14,us,1300.0,1300.0,550.0
1725987293,don gallardo & how far west - uk tour,music,music,usd,2011-08-21,3500.0,2011-07-26 18:03:06,3668.0,28,us,3668.0,3668.0,3500.0
10458188,"tales of new babbage, vol. 1",fiction,publishing,usd,2011-09-15,1000.0,2011-07-26 18:14:07,1035.0,25,us,1035.0,1035.0,1000.0
1045305565,capture psychological thriller feature set in 1972,narrative film,film & video,usd,2011-08-11,4000.0,2011-07-26 18:20:27,4000.0,50,us,4000.0,4000.0,4000.0
435696163,light painting against the backdrop of the northern lights,photography,photography,usd,2011-08-26,3000.0,2011-07-26 18:34:36,3055.0,70,us,3055.0,3055.0,3000.0
1474788656,"will goble's first album ""out in the open""",jazz,music,usd,2011-09-04,2200.0,2011-07-26 18:42:01,2731.0,47,us,2731.0,2731.0,2200.0
1688516607,shered mag // a fresh look at female skateboarding,publishing,publishing,usd,2011-08-05,2500.0,2011-07-26 18:48:44,2535.0,28,us,2535.0,2535.0,2500.0
1787619885,the ubercross c-spot: a 120x120 crossword,puzzles,games,usd,2011-08-27,1100.0,2011-07-26 18:49:47,1380.0,38,us,1380.0,1380.0,1100.0
601709245,"""xarah's ep is almost ready, it's only waiting for you""",pop,music,usd,2011-08-25,3000.0,2011-07-26 19:30:45,3740.0,45,us,3740.0,3740.0,3000.0
1657578181,the jugtown pirates need funds for our cd release!,rock,music,usd,2011-08-05,5000.0,2011-07-26 19:44:44,5050.0,32,us,5050.0,5050.0,5000.0
1454464635,give a young man another chance,music,music,usd,2011-08-25,500.0,2011-07-26 19:50:28,555.0,12,us,555.0,555.0,500.0
681951245,where the buffalo roam,shorts,film & video,usd,2011-08-25,5500.0,2011-07-26 19:56:40,5555.81,54,us,5555.81,5555.81,5500.0
147368253,nathan siler:  debut solo album (full length),rock,music,usd,2011-08-25,5000.0,2011-07-26 20:01:30,6325.0,111,us,6325.0,6325.0,5000.0
1938468047,sybarite5 on tour!,classical music,music,usd,2011-08-25,9000.0,2011-07-26 20:13:14,10470.0,174,us,10470.0,10470.0,9000.0
15455578,"you need to hear jeff dale's ""blues room""",music,music,usd,2011-08-25,2000.0,2011-07-26 20:24:55,4077.0,54,us,4077.0,4077.0,2000.0
1130435251,"got the power: boomboxes as community soundtracks, minnesota",mixed media,art,usd,2011-08-27,4000.0,2011-07-26 20:42:05,4389.88,145,us,4389.88,4389.88,4000.0
2121286683,emily fox - an album is made,pop,music,usd,2011-08-25,2900.0,2011-07-26 21:11:26,3421.0,50,us,3421.0,3421.0,2900.0
815093591,the supper,dance,dance,usd,2011-08-25,4000.0,2011-07-26 21:36:16,4178.0,26,us,4178.0,4178.0,4000.0
800225589,calla alexandra's debut album!,music,music,usd,2011-08-25,5000.0,2011-07-26 21:52:25,5165.0,97,us,5165.0,5165.0,5000.0
2070394881,patt eagan brand new album!,music,music,usd,2011-09-04,3000.0,2011-07-26 23:01:31,3022.0,55,us,3022.0,3022.0,3000.0
450498741,fara: a new action rpg,video games,games,usd,2011-08-25,5000.0,2011-07-26 23:15:44,5930.0,96,us,5930.0,5930.0,5000.0
1393286981,viva,shorts,film & video,usd,2011-08-28,3369.0,2011-07-26 23:53:07,5441.0,48,us,5441.0,5441.0,3369.0
1667911254,chocolate love,photography,photography,usd,2011-08-07,800.0,2011-07-27 00:09:55,801.0,12,us,801.0,801.0,800.0
150459309,21st century bogeyman,documentary,film & video,usd,2011-08-08,1500.0,2011-07-27 00:14:06,1534.0,33,us,1534.0,1534.0,1500.0
1059455669,"new soul and blues by ""vocalist extraordinaire""",music,music,usd,2011-08-26,6500.0,2011-07-27 00:18:18,8100.0,118,us,8100.0,8100.0,6500.0
1709413379,urban free farm: producing free food in brooklyn!,food,food,usd,2011-09-25,5000.0,2011-07-27 01:11:27,5319.0,116,us,5319.0,5319.0,5000.0
1880680692,kidsyc@brandywine and the quest for the capitol sessions,hip-hop,music,usd,2011-09-10,1000.0,2011-07-27 01:17:07,1015.5,21,us,1015.5,1015.5,1000.0
997594943,find north with echorev,indie rock,music,usd,2011-09-06,2500.0,2011-07-27 01:25:05,2553.01,26,us,2553.01,2553.01,2500.0
1838200061,coop-made-in-usa book,nonfiction,publishing,usd,2011-08-26,2000.0,2011-07-27 01:53:37,2043.0,70,us,2043.0,2043.0,2000.0
1425531552,sea of tears - jessica ketola's debut album,music,music,usd,2011-08-17,3000.0,2011-07-27 03:05:21,3271.0,57,us,3271.0,3271.0,3000.0
552076435,lisa goe makes an ep,music,music,usd,2011-09-16,5000.0,2011-07-27 03:52:03,6235.0,25,us,6235.0,6235.0,5000.0
361784334,vicissitude,documentary,film & video,usd,2011-08-26,1000.0,2011-07-27 04:43:29,1172.0,31,us,1172.0,1172.0,1000.0
1909777446,the club,webseries,film & video,usd,2011-08-26,1500.0,2011-07-27 05:28:54,1550.0,35,us,1550.0,1550.0,1500.0
1882520790,treat (a short film),shorts,film & video,usd,2011-09-25,1250.0,2011-07-27 05:47:27,2350.0,34,us,2350.0,2350.0,1250.0
641245411,the other europeans womex/cd launch,world music,music,usd,2011-09-25,10000.0,2011-07-27 08:16:53,10971.39,138,us,10971.39,10971.39,10000.0
1127290101,become a part of acts 1st album!,music,music,usd,2011-09-13,5000.0,2011-07-27 08:23:10,5575.0,106,us,5575.0,5575.0,5000.0
319430059,doorways project: midwives in mexico,photography,photography,usd,2011-08-17,2100.0,2011-07-27 08:45:33,2360.0,56,us,2360.0,2360.0,2100.0
1340053708,ghostlight the musical (at nymf),theater,theater,usd,2011-09-05,10000.0,2011-07-27 12:50:32,10145.0,104,us,10145.0,10145.0,10000.0
2123721209,daily live,indie rock,music,usd,2011-08-24,1247.0,2011-07-27 13:19:51,1344.82,27,us,1344.82,1344.82,1247.0
1060503376,zombie it's what's for dinner,shorts,film & video,usd,2011-08-26,200.0,2011-07-27 14:34:34,328.0,13,us,328.0,328.0,200.0
1039542122,the deep eynde untitled (2012),rock,music,usd,2011-09-25,4000.0,2011-07-27 16:08:39,4274.21,43,us,4274.21,4274.21,4000.0
690479353,"""...unwanted"" a new dance piece by colectivodoszeta",dance,dance,usd,2011-08-28,3500.0,2011-07-27 16:35:51,3600.0,66,us,3600.0,3600.0,3500.0
1299391557,dinosaurs...in spaaace!,games,games,usd,2011-09-25,7000.0,2011-07-27 16:52:02,7818.0,222,us,7818.0,7818.0,7000.0
1807877874,victoria & albert,shorts,film & video,usd,2011-08-20,7500.0,2011-07-27 17:29:45,8469.99,98,us,8469.99,8469.99,7500.0
688389415,"cuddle magic to release ""info nympho"", an analog record",classical music,music,usd,2011-09-02,10000.0,2011-07-27 17:34:45,11680.02,145,us,11680.02,11680.02,10000.0
335007825,the autonomics on nw tour,music,music,usd,2011-08-26,400.0,2011-07-27 17:43:55,425.0,8,us,425.0,425.0,400.0
1335118064,pasalubong: a photographic journey of the philippines,photography,photography,usd,2011-08-26,3000.0,2011-07-27 18:25:32,3885.0,47,us,3885.0,3885.0,3000.0
1164873968,"dirty looks, a queer screening series",film & video,film & video,usd,2011-08-20,5000.0,2011-07-27 18:41:09,5117.25,91,us,5117.25,5117.25,5000.0
2039019343,ukulele jim: fretting the small stuff,country & folk,music,usd,2011-09-01,1000.0,2011-07-27 19:18:52,1161.0,42,us,1161.0,1161.0,1000.0
494956823,the circus and the cyclone,art books,publishing,usd,2011-09-01,7000.0,2011-07-27 20:04:56,9347.01,175,us,9347.01,9347.01,7000.0
775332885,nightmare unknown: a comic of surreal noir,comics,comics,usd,2011-08-26,1000.0,2011-07-27 20:47:39,1189.0,43,us,1189.0,1189.0,1000.0
2128439794,expanse: photography by sarah moore,photography,photography,usd,2011-08-28,1100.0,2011-07-27 21:26:40,1250.0,36,us,1250.0,1250.0,1100.0
83663706,jack oblivian harlan t bobo limes european tour,rock,music,usd,2011-09-25,6000.0,2011-07-27 21:32:47,6108.0,74,us,6108.0,6108.0,6000.0
602450035,sheaux fresh sustainable foods,food,food,usd,2011-08-26,5000.0,2011-07-27 21:51:43,5500.0,113,us,5500.0,5500.0,5000.0
676502685,help put the scotlings team miniatures into production,tabletop games,games,usd,2011-09-10,2500.0,2011-07-27 21:51:51,4562.09,83,us,4562.09,4562.09,2500.0
1373410012,"concept album by melissa cox - ""harmonious maladies""",rock,music,usd,2011-09-25,2500.0,2011-07-27 21:54:14,2890.0,51,us,2890.0,2890.0,2500.0
829960573,slingshot dakota is recording a new record and buying a van!,indie rock,music,usd,2011-08-26,6000.0,2011-07-27 22:00:03,6321.19,133,us,6321.19,6321.19,6000.0
1786487942,ultraviole(n)t,comics,comics,usd,2011-09-25,2600.0,2011-07-27 22:31:43,2600.0,21,us,2600.0,2600.0,2600.0
1702321301,rebecca chappell: red carpet,art,art,usd,2011-08-11,450.0,2011-07-27 22:45:20,729.0,19,us,729.0,729.0,450.0
570987782,the long walk: analog narratives,photography,photography,usd,2011-08-26,2500.0,2011-07-27 22:47:19,3120.0,37,us,3120.0,3120.0,2500.0
1875911308,:photosynthesize:,rock,music,usd,2011-08-26,3000.0,2011-07-27 22:57:12,3081.0,52,us,3081.0,3081.0,3000.0
267732938,beacon open studios catalog,art,art,usd,2011-08-26,900.0,2011-07-27 23:06:11,900.0,31,us,900.0,900.0,900.0
1520149815,dr. carl's department of collections,public art,art,usd,2011-08-12,300.0,2011-07-27 23:28:59,300.0,14,us,300.0,300.0,300.0
1514922334,the cobra cabaret: chicago->black rock city tour,performance art,art,usd,2011-08-24,2000.0,2011-07-27 23:42:00,2242.0,30,us,2242.0,2242.0,2000.0
635351619,project lagom - short film experiment,film & video,film & video,usd,2011-08-17,2500.0,2011-07-27 23:57:22,2628.0,58,us,2628.0,2628.0,2500.0
1634756729,buddha world,documentary,film & video,usd,2011-08-27,4000.0,2011-07-28 00:02:38,4081.0,41,us,4081.0,4081.0,4000.0
658764253,"""for colored girls..."" by uprise! productions",theater,theater,usd,2011-08-29,2200.0,2011-07-28 01:29:21,2322.05,79,us,2322.05,2322.05,2200.0
846582788,the death of seth - a short film,shorts,film & video,usd,2011-09-01,6000.0,2011-07-28 01:36:26,6101.0,10,us,6101.0,6101.0,6000.0
1308401189,help keep stitched up heart on the road,rock,music,usd,2011-08-27,1500.0,2011-07-28 01:49:55,3060.0,31,us,3060.0,3060.0,1500.0
345338257,shay nichols is recording her first cd,world music,music,usd,2011-08-27,2500.0,2011-07-28 02:01:37,3161.0,79,us,3161.0,3161.0,2500.0
1126496482,"katie's hope, sequel to katie's hellion (rhyn trilogy)",fiction,publishing,usd,2011-08-27,250.0,2011-07-28 02:39:08,296.0,22,us,296.0,296.0,250.0
1360090108,putting it together: porchlight music theatre,theater,theater,usd,2011-08-22,5000.0,2011-07-28 03:28:41,6485.0,150,us,6485.0,6485.0,5000.0
2035974785,rearview - short film project,shorts,film & video,usd,2011-09-11,5000.0,2011-07-28 03:35:31,5680.0,32,us,5680.0,5680.0,5000.0
566893531,*vagina sculpture - burning man*,sculpture,art,usd,2011-08-25,1000.0,2011-07-28 05:18:47,1035.0,36,us,1035.0,1035.0,1000.0
1973906465,"burning building comix, the graphic novel",comics,comics,usd,2011-09-16,4450.0,2011-07-28 06:00:36,4680.0,66,us,4680.0,4680.0,4450.0
1976481299,"the ""playme burlesque"" deck of cards",product design,design,usd,2011-09-13,3000.0,2011-07-28 07:14:35,3265.0,20,us,3265.0,3265.0,3000.0
208725913,the adventures of deyla and diego: stories from nicaragua,children's books,publishing,usd,2011-08-27,500.0,2011-07-28 07:46:54,2596.0,40,us,2596.0,2596.0,500.0
1977657433,max corcoran project debut album,jazz,music,usd,2011-08-27,2500.0,2011-07-28 09:48:02,2757.0,41,us,2757.0,2757.0,2500.0
1938125735,d4rt - zoetica ebb's mobile art class,public art,art,usd,2011-08-27,5000.0,2011-07-28 10:58:50,8400.0,185,us,8400.0,8400.0,5000.0
95375458,the art of chocistry,food,food,usd,2011-08-27,7500.0,2011-07-28 13:12:49,7543.0,82,us,7543.0,7543.0,7500.0
931195280,"shagadelica - the ""glow fur"" desert ship",public art,art,usd,2011-08-22,10000.0,2011-07-28 15:22:18,10800.0,86,us,10800.0,10800.0,10000.0
1386531487,my rites of passage mobile art/music/film project-nyc to brc,conceptual art,art,usd,2011-08-12,300.0,2011-07-28 15:57:55,407.01,22,us,407.01,407.01,300.0
861434377,gallery 263's first folk festival!,country & folk,music,usd,2011-08-27,3000.0,2011-07-28 16:26:15,3209.0,65,us,3209.0,3209.0,3000.0
356765294,still - a retrospective of work by tom lee,photography,photography,usd,2011-08-08,2000.0,2011-07-28 16:44:37,2075.0,22,us,2075.0,2075.0,2000.0
401821095,ghosts along the brazos debut studio album,music,music,usd,2011-08-27,2000.0,2011-07-28 16:53:49,3200.77,63,us,3200.77,3200.77,2000.0
1967172262,nicole serrano's new album,music,music,usd,2011-09-26,5000.0,2011-07-28 17:03:10,5075.0,99,us,5075.0,5075.0,5000.0
1566009092,wait of the world: atombender's new album,rock,music,usd,2011-08-27,3500.0,2011-07-28 17:13:21,3562.08,75,us,3562.08,3562.08,3500.0
1483428964,chance of rain - filmgym's new short film,shorts,film & video,usd,2011-08-27,7000.0,2011-07-28 17:17:29,8170.0,88,us,8170.0,8170.0,7000.0
1869186866,the dance team presents hub and spoke,dance,dance,usd,2011-09-04,900.0,2011-07-28 17:36:44,1084.0,22,us,1084.0,1084.0,900.0
717868800,guarco for the world!,world music,music,usd,2011-08-27,4000.0,2011-07-28 17:43:01,4150.0,31,us,4150.0,4150.0,4000.0
1152616930,yoke,pop,music,usd,2011-08-27,1000.0,2011-07-28 18:19:35,1006.0,21,us,1006.0,1006.0,1000.0
1526427870,"hi, nakine!",shorts,film & video,usd,2011-08-27,3000.0,2011-07-28 18:53:39,7560.0,22,us,7560.0,7560.0,3000.0
